epoch,split,label,hypo,hyper,katz,sat
9,train_pos,1,supermarket,commercial building,0.0,0.4806603789329529
9,train_pos,1,hand tool,tool,0.0,0.47812384366989136
9,train_pos,1,peach,fruit,0.0,0.4807077646255493
9,train_pos,1,pike,fish,0.0,0.4702049195766449
9,train_pos,1,nail gun,power tool,0.0,0.473909854888916
9,train_pos,1,workshop,industrial building,0.0,0.4754098057746887
9,train_pos,1,noodles,grain product,0.0,0.4878171980381012
9,train_pos,1,tortilla,grain product,0.0,0.4892709255218506
9,train_pos,1,store,commercial building,0.0,0.48074957728385925
9,train_pos,1,flowering plant,plant,0.0,0.47999370098114014
9,train_pos,1,fish,animal,0.0,0.47487059235572815
9,train_pos,1,glider,aircraft,0.0,0.4839819669723511
9,train_pos,1,aircraft,vehicle,0.0,0.48601216077804565
9,train_pos,1,meat,food,0.0,0.4858604371547699
9,train_pos,1,clothing,physical object,0.0,0.4783281981945038
9,train_pos,1,ferry,watercraft,0.0,0.49419987201690674
9,train_pos,1,plant,physical object,0.0,0.4758622348308563
9,train_pos,1,oak,tree,0.0,0.4826829135417938
9,train_pos,1,saw,hand tool,0.0,0.48604366183280945
9,train_pos,1,scarf,accessory,0.0,0.47642117738723755
9,train_pos,1,salmon,fish,0.0,0.4705941379070282
9,train_pos,1,bacon,meat,0.0,0.4814881980419159
9,train_pos,1,viola,string instrument,0.0,0.4730725586414337
9,train_pos,1,road vehicle,vehicle,0.0,0.4836084246635437
9,train_pos,1,mosquito,insect,0.0,0.48946765065193176
9,train_pos,1,trousers,lower body clothing,0.0,0.4562835693359375
9,train_pos,1,moth,insect,0.0,0.4878275394439697
9,train_pos,1,airplane,aircraft,0.0,0.48581284284591675
9,train_pos,1,bat,mammal,0.0,0.4668697714805603
9,train_pos,1,synagogue,religious building,0.0,0.4836638569831848
9,train_pos,1,power plant,industrial building,0.0,0.4761275351047516
9,train_pos,1,cereal,grain product,0.0,0.48872095346450806
9,train_pos,1,lecture hall,educational building,0.0,0.46921369433403015
9,train_pos,1,bassoon,woodwind,0.0,0.4708976745605469
9,train_pos,1,sailboat,watercraft,0.0,0.494215726852417
9,train_pos,1,cap,headwear,0.0,0.5212973952293396
9,train_pos,1,cat,mammal,0.0,0.4658198654651642
9,train_pos,1,bus,road vehicle,0.0,0.488313227891922
9,train_pos,1,wasp,insect,0.0,0.48961126804351807
9,train_pos,1,tulip,flowering plant,0.0,0.48582881689071655
9,train_pos,1,helmet,headwear,0.0,0.5228586792945862
9,train_pos,1,reptile,animal,0.0,0.4797224998474121
9,train_pos,1,seagull,bird,0.0,0.4669215977191925
9,train_pos,1,rocket,spacecraft,0.0,0.4887947738170624
9,train_pos,1,tram,rail vehicle,0.0,0.47135210037231445
9,train_pos,1,sparrow,bird,0.0,0.46660709381103516
9,train_pos,1,fern,plant,0.0,0.4724290370941162
9,train_pos,1,temple,religious building,0.0,0.4814075827598572
9,train_pos,1,yacht,watercraft,0.0,0.495816707611084
9,train_pos,1,maple,tree,0.0,0.48268750309944153
9,train_pos,1,kiwi,fruit,0.0,0.4810790419578552
9,train_pos,1,blueberry,fruit,0.0,0.48048439621925354
9,train_pos,1,bugle,brass instrument,0.0,0.4708688259124756
9,train_pos,1,mammal,animal,0.0,0.4718311131000519
9,train_pos,1,instrument,physical object,0.0,0.47389379143714905
9,train_pos,1,lawn mower,gardening tool,0.0,0.46138161420822144
9,train_pos,1,alto saxophone,woodwind,0.0,0.47137051820755005
9,train_pos,1,boat,watercraft,0.0,0.4956473410129547
9,train_pos,1,building,physical object,0.0,0.4795835018157959
