epoch,split,label,hypo,hyper,katz,sat
49,train_pos,1,supermarket,commercial building,0.009999999776482582,0.71990966796875
49,train_pos,1,hand tool,tool,0.009999999776482582,0.5632907152175903
49,train_pos,1,peach,fruit,0.009999999776482582,0.7255806922912598
49,train_pos,1,pike,fish,0.009999999776482582,0.7317256331443787
49,train_pos,1,nail gun,power tool,0.009999999776482582,0.710819661617279
49,train_pos,1,workshop,industrial building,0.009999999776482582,0.6712548136711121
49,train_pos,1,noodles,grain product,0.009999999776482582,0.6887590885162354
49,train_pos,1,tortilla,grain product,0.009999999776482582,0.7327670454978943
49,train_pos,1,store,commercial building,0.009999999776482582,0.7161763310432434
49,train_pos,1,flowering plant,plant,0.009999999776482582,0.5744189023971558
49,train_pos,1,fish,animal,0.009999999776482582,0.6019444465637207
49,train_pos,1,glider,aircraft,0.009999999776482582,0.6778833866119385
49,train_pos,1,aircraft,vehicle,0.009999999776482582,0.574386477470398
49,train_pos,1,meat,food,0.009999999776482582,0.6079314351081848
49,train_pos,1,clothing,physical object,0.009999999776482582,0.6060380935668945
49,train_pos,1,ferry,watercraft,0.009999999776482582,0.6794474124908447
49,train_pos,1,plant,physical object,0.009999999776482582,0.5981522798538208
49,train_pos,1,oak,tree,0.009999999776482582,0.7426272034645081
49,train_pos,1,saw,hand tool,0.009999999776482582,0.7414256930351257
49,train_pos,1,scarf,accessory,0.009999999776482582,0.665187656879425
49,train_pos,1,salmon,fish,0.009999999776482582,0.6994251012802124
49,train_pos,1,bacon,meat,0.009999999776482582,0.7510212063789368
49,train_pos,1,viola,string instrument,0.009999999776482582,0.7281383275985718
49,train_pos,1,road vehicle,vehicle,0.009999999776482582,0.5840924382209778
49,train_pos,1,mosquito,insect,0.009999999776482582,0.6739547848701477
49,train_pos,1,trousers,lower body clothing,0.009999999776482582,0.6801155209541321
49,train_pos,1,moth,insect,0.009999999776482582,0.697715163230896
49,train_pos,1,airplane,aircraft,0.009999999776482582,0.7128706574440002
49,train_pos,1,bat,mammal,0.009999999776482582,0.7079184055328369
49,train_pos,1,synagogue,religious building,0.009999999776482582,0.7148187160491943
49,train_pos,1,power plant,industrial building,0.009999999776482582,0.6942057013511658
49,train_pos,1,cereal,grain product,0.009999999776482582,0.715001106262207
49,train_pos,1,lecture hall,educational building,0.009999999776482582,0.6724578142166138
49,train_pos,1,bassoon,woodwind,0.009999999776482582,0.7204985618591309
49,train_pos,1,sailboat,watercraft,0.009999999776482582,0.6859902143478394
49,train_pos,1,cap,headwear,0.009999999776482582,0.7618013024330139
49,train_pos,1,cat,mammal,0.009999999776482582,0.678153932094574
49,train_pos,1,bus,road vehicle,0.009999999776482582,0.7319653630256653
49,train_pos,1,wasp,insect,0.009999999776482582,0.7263004779815674
49,train_pos,1,tulip,flowering plant,0.009999999776482582,0.7314151525497437
49,train_pos,1,helmet,headwear,0.009999999776482582,0.787990927696228
49,train_pos,1,reptile,animal,0.009999999776482582,0.578392505645752
49,train_pos,1,seagull,bird,0.009999999776482582,0.6771098375320435
49,train_pos,1,rocket,spacecraft,0.009999999776482582,0.7143619656562805
49,train_pos,1,tram,rail vehicle,0.009999999776482582,0.6446292400360107
49,train_pos,1,sparrow,bird,0.009999999776482582,0.7177600264549255
49,train_pos,1,fern,plant,0.009999999776482582,0.596937894821167
49,train_pos,1,temple,religious building,0.009999999776482582,0.6458098888397217
49,train_pos,1,yacht,watercraft,0.009999999776482582,0.7079688906669617
49,train_pos,1,maple,tree,0.009999999776482582,0.7429879307746887
49,train_pos,1,kiwi,fruit,0.009999999776482582,0.6696106791496277
49,train_pos,1,blueberry,fruit,0.009999999776482582,0.726035475730896
49,train_pos,1,bugle,brass instrument,0.009999999776482582,0.7147414684295654
49,train_pos,1,mammal,animal,0.009999999776482582,0.594626247882843
49,train_pos,1,instrument,physical object,0.009999999776482582,0.60435551404953
49,train_pos,1,lawn mower,gardening tool,0.009999999776482582,0.6773325800895691
49,train_pos,1,alto saxophone,woodwind,0.009999999776482582,0.7313944101333618
49,train_pos,1,boat,watercraft,0.009999999776482582,0.6590844392776489
49,train_pos,1,building,physical object,0.009999999776482582,0.6064289808273315
49,train_pos,1,beret,headwear,0.009999999776482582,0.7681055068969727
49,train_pos,1,dragonfly,insect,0.009999999776482582,0.7270121574401855
49,train_pos,1,hat,headwear,0.009999999776482582,0.7823143601417542
49,train_pos,1,rice,grain product,0.009999999776482582,0.632908284664154
49,train_pos,1,jet,aircraft,0.009999999776482582,0.7123676538467407
49,train_pos,1,plum,fruit,0.009999999776482582,0.669571042060852
49,train_pos,1,hammer,hand tool,0.009999999776482582,0.7418267726898193
49,train_pos,1,lamb,meat,0.009999999776482582,0.718010663986206
49,train_pos,1,bee,insect,0.009999999776482582,0.715830385684967
49,train_pos,1,goldfish,fish,0.009999999776482582,0.7314165830612183
49,train_pos,1,hotel,commercial building,0.009999999776482582,0.6744137406349182
49,train_pos,1,drum kit,percussion instrument,0.009999999776482582,0.6742035746574402
49,train_pos,1,triangle,percussion instrument,0.009999999776482582,0.7158939242362976
49,train_pos,1,subway train,rail vehicle,0.009999999776482582,0.7012753486633301
49,train_pos,1,crow,bird,0.009999999776482582,0.6741181015968323
49,train_pos,1,minibus,road vehicle,0.009999999776482582,0.720637321472168
49,train_pos,1,snare drum,percussion instrument,0.009999999776482582,0.6921892166137695
49,train_pos,1,tiger,mammal,0.009999999776482582,0.6659032106399536
49,train_pos,1,snake,reptile,0.009999999776482582,0.6759476661682129
49,train_pos,1,bracelet,accessory,0.009999999776482582,0.6747616529464722
49,train_pos,1,catfish,fish,0.009999999776482582,0.7177048325538635
49,train_pos,1,pork,meat,0.009999999776482582,0.6996853351593018
49,train_pos,1,tuba,brass instrument,0.009999999776482582,0.6648543477058411
49,train_pos,1,accordion,keyboard instrument,0.009999999776482582,0.6699671745300293
49,train_pos,1,spruce,tree,0.009999999776482582,0.6909811496734619
49,train_pos,1,hoodie,upper body clothing,0.009999999776482582,0.7190049886703491
49,train_pos,1,office building,commercial building,0.009999999776482582,0.7482579946517944
49,train_pos,1,necklace,accessory,0.009999999776482582,0.6748266220092773
49,train_pos,1,pigeon,bird,0.009999999776482582,0.7186989188194275
49,train_pos,1,whale,mammal,0.009999999776482582,0.7078867554664612
49,train_pos,1,bracken,fern,0.009999999776482582,0.6876777410507202
49,train_pos,1,elephant,mammal,0.009999999776482582,0.7074148654937744
49,train_pos,1,apple tree,tree,0.009999999776482582,0.7425041198730469
49,train_pos,1,alligator,reptile,0.009999999776482582,0.7080562114715576
49,train_pos,1,carp,fish,0.009999999776482582,0.7179295420646667
49,train_pos,1,bicycle,road vehicle,0.009999999776482582,0.6513168811798096
49,train_pos,1,barrel cactus,cactus,0.009999999776482582,0.7023716568946838
49,train_pos,1,headwear,clothing,0.009999999776482582,0.6810561418533325
49,train_pos,1,keyboard instrument,instrument,0.009999999776482582,0.5704789161682129
49,train_pos,1,birch,tree,0.009999999776482582,0.7321956157684326
49,train_pos,1,clavichord,keyboard instrument,0.009999999776482582,0.6765733361244202
49,train_pos,1,clarinet,woodwind,0.009999999776482582,0.7309342622756958
49,train_pos,1,upper body clothing,clothing,0.009999999776482582,0.5824548006057739
49,train_pos,1,daisy,flowering plant,0.009999999776482582,0.6767228841781616
49,train_pos,1,jacket,upper body clothing,0.009999999776482582,0.6819642782211304
49,train_pos,1,butterfly,insect,0.009999999776482582,0.7268264889717102
