epoch,split,label,hypo,hyper,katz,sat
139,train_pos,1,supermarket,commercial building,0.009999999776482582,0.9879081845283508
139,train_pos,1,hand tool,tool,0.009999999776482582,0.9691146612167358
139,train_pos,1,peach,fruit,0.009999999776482582,0.9929202198982239
139,train_pos,1,pike,fish,0.009999999776482582,0.9920445680618286
139,train_pos,1,nail gun,power tool,0.009999999776482582,0.9937272071838379
139,train_pos,1,workshop,industrial building,0.009999999776482582,0.97642982006073
139,train_pos,1,noodles,grain product,0.009999999776482582,0.9869652986526489
139,train_pos,1,tortilla,grain product,0.009999999776482582,0.9958257675170898
139,train_pos,1,store,commercial building,0.009999999776482582,0.9880712032318115
139,train_pos,1,flowering plant,plant,0.009999999776482582,0.9734179377555847
139,train_pos,1,fish,animal,0.009999999776482582,0.9702163338661194
139,train_pos,1,glider,aircraft,0.009999999776482582,0.9867092967033386
139,train_pos,1,aircraft,vehicle,0.009999999776482582,0.9704495072364807
139,train_pos,1,meat,food,0.009999999776482582,0.9752299189567566
139,train_pos,1,clothing,physical object,0.009999999776482582,0.9741845726966858
139,train_pos,1,ferry,watercraft,0.009999999776482582,0.9863207936286926
139,train_pos,1,plant,physical object,0.009999999776482582,0.9726619124412537
139,train_pos,1,oak,tree,0.009999999776482582,0.9953734278678894
139,train_pos,1,saw,hand tool,0.009999999776482582,0.9969107508659363
139,train_pos,1,scarf,accessory,0.009999999776482582,0.9868962168693542
139,train_pos,1,salmon,fish,0.009999999776482582,0.9862126111984253
139,train_pos,1,bacon,meat,0.009999999776482582,0.9963334798812866
139,train_pos,1,viola,string instrument,0.009999999776482582,0.992194652557373
139,train_pos,1,road vehicle,vehicle,0.009999999776482582,0.9679901003837585
139,train_pos,1,mosquito,insect,0.009999999776482582,0.9874359369277954
139,train_pos,1,trousers,lower body clothing,0.009999999776482582,0.9880821704864502
139,train_pos,1,moth,insect,0.009999999776482582,0.9842345118522644
139,train_pos,1,airplane,aircraft,0.009999999776482582,0.9959366321563721
139,train_pos,1,bat,mammal,0.009999999776482582,0.9963028430938721
