epoch,split,label,hypo,hyper,katz,sat
159,train_pos,1,supermarket,commercial building,0.009999999776482582,0.991159975528717
159,train_pos,1,hand tool,tool,0.009999999776482582,0.9799547791481018
159,train_pos,1,peach,fruit,0.009999999776482582,0.9917709827423096
159,train_pos,1,pike,fish,0.009999999776482582,0.9934012293815613
159,train_pos,1,nail gun,power tool,0.009999999776482582,0.9940029978752136
159,train_pos,1,workshop,industrial building,0.009999999776482582,0.9928373694419861
159,train_pos,1,noodles,grain product,0.009999999776482582,0.9897010326385498
159,train_pos,1,tortilla,grain product,0.009999999776482582,0.997421383857727
159,train_pos,1,store,commercial building,0.009999999776482582,0.9906960725784302
159,train_pos,1,flowering plant,plant,0.009999999776482582,0.9662285447120667
159,train_pos,1,fish,animal,0.009999999776482582,0.9642730951309204
159,train_pos,1,glider,aircraft,0.009999999776482582,0.9896506071090698
159,train_pos,1,aircraft,vehicle,0.009999999776482582,0.9673558473587036
159,train_pos,1,meat,food,0.009999999776482582,0.9826785326004028
159,train_pos,1,clothing,physical object,0.009999999776482582,0.9380340576171875
159,train_pos,1,ferry,watercraft,0.009999999776482582,0.9912459254264832
159,train_pos,1,plant,physical object,0.009999999776482582,0.9375032782554626
159,train_pos,1,oak,tree,0.009999999776482582,0.9978377223014832
159,train_pos,1,saw,hand tool,0.009999999776482582,0.9976995587348938
159,train_pos,1,scarf,accessory,0.009999999776482582,0.9919885993003845
159,train_pos,1,salmon,fish,0.009999999776482582,0.9890243411064148
159,train_pos,1,bacon,meat,0.009999999776482582,0.9986304044723511
159,train_pos,1,viola,string instrument,0.009999999776482582,0.9937553405761719
159,train_pos,1,road vehicle,vehicle,0.009999999776482582,0.9687595367431641
159,train_pos,1,mosquito,insect,0.009999999776482582,0.988716721534729
159,train_pos,1,trousers,lower body clothing,0.009999999776482582,0.9920273423194885
159,train_pos,1,moth,insect,0.009999999776482582,0.9897924661636353
159,train_pos,1,airplane,aircraft,0.009999999776482582,0.9989446997642517
159,train_pos,1,bat,mammal,0.009999999776482582,0.9981355667114258
159,train_pos,1,synagogue,religious building,0.009999999776482582,0.9945669174194336
159,train_pos,1,power plant,industrial building,0.009999999776482582,0.9937769174575806
159,train_pos,1,cereal,grain product,0.009999999776482582,0.9916732907295227
159,train_pos,1,lecture hall,educational building,0.009999999776482582,0.9940098524093628
159,train_pos,1,bassoon,woodwind,0.009999999776482582,0.9919127225875854
159,train_pos,1,sailboat,watercraft,0.009999999776482582,0.9913164377212524
159,train_pos,1,cap,headwear,0.009999999776482582,0.9907512068748474
159,train_pos,1,cat,mammal,0.009999999776482582,0.9892429113388062
159,train_pos,1,bus,road vehicle,0.009999999776482582,0.9978358149528503
159,train_pos,1,wasp,insect,0.009999999776482582,0.998498797416687
159,train_pos,1,tulip,flowering plant,0.009999999776482582,0.9976794123649597
159,train_pos,1,helmet,headwear,0.009999999776482582,0.9980282187461853
159,train_pos,1,reptile,animal,0.009999999776482582,0.9667233824729919
159,train_pos,1,seagull,bird,0.009999999776482582,0.9890779852867126
159,train_pos,1,rocket,spacecraft,0.009999999776482582,0.9918087124824524
159,train_pos,1,tram,rail vehicle,0.009999999776482582,0.9805991649627686
159,train_pos,1,sparrow,bird,0.009999999776482582,0.9974902868270874
159,train_pos,1,fern,plant,0.009999999776482582,0.9698929786682129
159,train_pos,1,temple,religious building,0.009999999776482582,0.9914789795875549
159,train_pos,1,yacht,watercraft,0.009999999776482582,0.9988529682159424
159,train_pos,1,maple,tree,0.009999999776482582,0.9978159666061401
159,train_pos,1,kiwi,fruit,0.009999999776482582,0.9832422733306885
159,train_pos,1,blueberry,fruit,0.009999999776482582,0.9894066452980042
159,train_pos,1,bugle,brass instrument,0.009999999776482582,0.9987152814865112
159,train_pos,1,mammal,animal,0.009999999776482582,0.9638808965682983
159,train_pos,1,instrument,physical object,0.009999999776482582,0.9375753998756409
159,train_pos,1,lawn mower,gardening tool,0.009999999776482582,0.9899485111236572
159,train_pos,1,alto saxophone,woodwind,0.009999999776482582,0.9980834722518921
159,train_pos,1,boat,watercraft,0.009999999776482582,0.9904077649116516
159,train_pos,1,building,physical object,0.009999999776482582,0.9389840960502625
