epoch,split,label,hypo,hyper,katz,sat
189,train_pos,1,supermarket,commercial building,0.0,0.9962807297706604
189,train_pos,1,hand tool,tool,0.0,0.9825381636619568
189,train_pos,1,peach,fruit,0.0,0.9975305199623108
189,train_pos,1,pike,fish,0.0,0.9977664947509766
189,train_pos,1,nail gun,power tool,0.0,0.9978861212730408
189,train_pos,1,workshop,industrial building,0.0,0.9917599558830261
189,train_pos,1,noodles,grain product,0.0,0.9920907020568848
189,train_pos,1,tortilla,grain product,0.0,0.9978112578392029
189,train_pos,1,store,commercial building,0.0,0.995037853717804
189,train_pos,1,flowering plant,plant,0.0,0.9860600233078003
189,train_pos,1,fish,animal,0.0,0.985831618309021
189,train_pos,1,glider,aircraft,0.0,0.9954368472099304
189,train_pos,1,aircraft,vehicle,0.0,0.9836913347244263
189,train_pos,1,meat,food,0.0,0.9872640371322632
189,train_pos,1,clothing,physical object,0.0,0.9740978479385376
189,train_pos,1,ferry,watercraft,0.0,0.9951247572898865
189,train_pos,1,plant,physical object,0.0,0.9792270064353943
189,train_pos,1,oak,tree,0.0,0.997678816318512
189,train_pos,1,saw,hand tool,0.0,0.9989141225814819
189,train_pos,1,scarf,accessory,0.0,0.9937851428985596
189,train_pos,1,salmon,fish,0.0,0.9930586814880371
189,train_pos,1,bacon,meat,0.0,0.998555600643158
189,train_pos,1,viola,string instrument,0.0,0.9976035952568054
189,train_pos,1,road vehicle,vehicle,0.0,0.9817408919334412
189,train_pos,1,mosquito,insect,0.0,0.9912015199661255
189,train_pos,1,trousers,lower body clothing,0.0,0.9949818253517151
189,train_pos,1,moth,insect,0.0,0.9941417574882507
189,train_pos,1,airplane,aircraft,0.0,0.9988314509391785
189,train_pos,1,bat,mammal,0.0,0.99850994348526
189,train_pos,1,synagogue,religious building,0.0,0.9980648159980774
189,train_pos,1,power plant,industrial building,0.0,0.9955464601516724
189,train_pos,1,cereal,grain product,0.0,0.9922212958335876
189,train_pos,1,lecture hall,educational building,0.0,0.9963776469230652
189,train_pos,1,bassoon,woodwind,0.0,0.9975669384002686
189,train_pos,1,sailboat,watercraft,0.0,0.9951618313789368
189,train_pos,1,cap,headwear,0.0,0.9929049611091614
189,train_pos,1,cat,mammal,0.0,0.9933785200119019
189,train_pos,1,bus,road vehicle,0.0,0.998744010925293
189,train_pos,1,wasp,insect,0.0,0.998427152633667
189,train_pos,1,tulip,flowering plant,0.0,0.998766303062439
189,train_pos,1,helmet,headwear,0.0,0.9980887770652771
189,train_pos,1,reptile,animal,0.0,0.9847452044487
189,train_pos,1,seagull,bird,0.0,0.9916024804115295
189,train_pos,1,rocket,spacecraft,0.0,0.9949697852134705
189,train_pos,1,tram,rail vehicle,0.0,0.9943544864654541
189,train_pos,1,sparrow,bird,0.0,0.9988126754760742
189,train_pos,1,fern,plant,0.0,0.9825509190559387
189,train_pos,1,temple,religious building,0.0,0.9913903474807739
189,train_pos,1,yacht,watercraft,0.0,0.9986699819564819
189,train_pos,1,maple,tree,0.0,0.997502863407135
189,train_pos,1,kiwi,fruit,0.0,0.9907969236373901
189,train_pos,1,blueberry,fruit,0.0,0.9976829290390015
189,train_pos,1,bugle,brass instrument,0.0,0.9989150762557983
189,train_pos,1,mammal,animal,0.0,0.9848228693008423
189,train_pos,1,instrument,physical object,0.0,0.9819207787513733
189,train_pos,1,lawn mower,gardening tool,0.0,0.9956218600273132
189,train_pos,1,alto saxophone,woodwind,0.0,0.9991316199302673
189,train_pos,1,boat,watercraft,0.0,0.992254376411438
189,train_pos,1,building,physical object,0.0,0.983447790145874
189,train_pos,1,beret,headwear,0.0,0.9925171136856079
189,train_pos,1,dragonfly,insect,0.0,0.9983708262443542
189,train_pos,1,hat,headwear,0.0,0.9951103329658508
189,train_pos,1,rice,grain product,0.0,0.9892773628234863
189,train_pos,1,jet,aircraft,0.0,0.9987683892250061
189,train_pos,1,plum,fruit,0.0,0.9908369779586792
189,train_pos,1,hammer,hand tool,0.0,0.9989515542984009
189,train_pos,1,lamb,meat,0.0,0.9915084838867188
