epoch,split,label,hypo,hyper,katz,sat
9,train_pos,1,supermarket,commercial building,0.009999999776482582,0.4971882700920105
9,train_pos,1,hand tool,tool,0.009999999776482582,0.48370563983917236
9,train_pos,1,peach,fruit,0.009999999776482582,0.4929376542568207
9,train_pos,1,pike,fish,0.009999999776482582,0.4911494255065918
9,train_pos,1,nail gun,power tool,0.009999999776482582,0.5037283897399902
9,train_pos,1,workshop,industrial building,0.009999999776482582,0.48877495527267456
9,train_pos,1,noodles,grain product,0.009999999776482582,0.4887501299381256
9,train_pos,1,tortilla,grain product,0.009999999776482582,0.49652916193008423
9,train_pos,1,store,commercial building,0.009999999776482582,0.49620872735977173
9,train_pos,1,flowering plant,plant,0.009999999776482582,0.48551517724990845
9,train_pos,1,fish,animal,0.009999999776482582,0.47129395604133606
9,train_pos,1,glider,aircraft,0.009999999776482582,0.4998001754283905
9,train_pos,1,aircraft,vehicle,0.009999999776482582,0.48315179347991943
9,train_pos,1,meat,food,0.009999999776482582,0.4754185378551483
9,train_pos,1,clothing,physical object,0.009999999776482582,0.4875662326812744
9,train_pos,1,ferry,watercraft,0.009999999776482582,0.49944961071014404
9,train_pos,1,plant,physical object,0.009999999776482582,0.48153215646743774
9,train_pos,1,oak,tree,0.009999999776482582,0.4933929741382599
9,train_pos,1,saw,hand tool,0.009999999776482582,0.5110775232315063
9,train_pos,1,scarf,accessory,0.009999999776482582,0.4949677288532257
9,train_pos,1,salmon,fish,0.009999999776482582,0.4857952892780304
9,train_pos,1,bacon,meat,0.009999999776482582,0.4994736611843109
9,train_pos,1,viola,string instrument,0.009999999776482582,0.5010347962379456
9,train_pos,1,road vehicle,vehicle,0.009999999776482582,0.48285195231437683
9,train_pos,1,mosquito,insect,0.009999999776482582,0.48545971512794495
9,train_pos,1,trousers,lower body clothing,0.009999999776482582,0.4989703595638275
9,train_pos,1,moth,insect,0.009999999776482582,0.48906323313713074
9,train_pos,1,airplane,aircraft,0.009999999776482582,0.5084682106971741
9,train_pos,1,bat,mammal,0.009999999776482582,0.49898436665534973
9,train_pos,1,synagogue,religious building,0.009999999776482582,0.502586841583252
9,train_pos,1,power plant,industrial building,0.009999999776482582,0.49412330985069275
9,train_pos,1,cereal,grain product,0.009999999776482582,0.4904649257659912
9,train_pos,1,lecture hall,educational building,0.009999999776482582,0.49866533279418945
9,train_pos,1,bassoon,woodwind,0.009999999776482582,0.5002195239067078
9,train_pos,1,sailboat,watercraft,0.009999999776482582,0.4994280934333801
9,train_pos,1,cap,headwear,0.009999999776482582,0.48400017619132996
9,train_pos,1,cat,mammal,0.009999999776482582,0.49065300822257996
9,train_pos,1,bus,road vehicle,0.009999999776482582,0.5074467658996582
9,train_pos,1,wasp,insect,0.009999999776482582,0.49817752838134766
9,train_pos,1,tulip,flowering plant,0.009999999776482582,0.492733359336853
9,train_pos,1,helmet,headwear,0.009999999776482582,0.4915986657142639
9,train_pos,1,reptile,animal,0.009999999776482582,0.47342607378959656
9,train_pos,1,seagull,bird,0.009999999776482582,0.4840010702610016
9,train_pos,1,rocket,spacecraft,0.009999999776482582,0.5016123056411743
9,train_pos,1,tram,rail vehicle,0.009999999776482582,0.4910583198070526
9,train_pos,1,sparrow,bird,0.009999999776482582,0.4984019994735718
9,train_pos,1,fern,plant,0.009999999776482582,0.4703487455844879
9,train_pos,1,temple,religious building,0.009999999776482582,0.4887888431549072
9,train_pos,1,yacht,watercraft,0.009999999776482582,0.508019745349884
9,train_pos,1,maple,tree,0.009999999776482582,0.49374842643737793
9,train_pos,1,kiwi,fruit,0.009999999776482582,0.48526930809020996
9,train_pos,1,blueberry,fruit,0.009999999776482582,0.4932873547077179
9,train_pos,1,bugle,brass instrument,0.009999999776482582,0.5073560476303101
9,train_pos,1,mammal,animal,0.009999999776482582,0.4742223918437958
9,train_pos,1,instrument,physical object,0.009999999776482582,0.49335548281669617
9,train_pos,1,lawn mower,gardening tool,0.009999999776482582,0.5021666288375854
9,train_pos,1,alto saxophone,woodwind,0.009999999776482582,0.4991040825843811
9,train_pos,1,boat,watercraft,0.009999999776482582,0.49484893679618835
9,train_pos,1,building,physical object,0.009999999776482582,0.49836042523384094
9,train_pos,1,beret,headwear,0.009999999776482582,0.48317211866378784
9,train_pos,1,dragonfly,insect,0.009999999776482582,0.4980827569961548
9,train_pos,1,hat,headwear,0.009999999776482582,0.48516860604286194
9,train_pos,1,rice,grain product,0.009999999776482582,0.48294541239738464
9,train_pos,1,jet,aircraft,0.009999999776482582,0.5083635449409485
9,train_pos,1,plum,fruit,0.009999999776482582,0.48518106341362
9,train_pos,1,hammer,hand tool,0.009999999776482582,0.5109750032424927
9,train_pos,1,lamb,meat,0.009999999776482582,0.4905252754688263
9,train_pos,1,bee,insect,0.009999999776482582,0.4917772114276886
9,train_pos,1,goldfish,fish,0.009999999776482582,0.49110615253448486
9,train_pos,1,hotel,commercial building,0.009999999776482582,0.48923149704933167
9,train_pos,1,drum kit,percussion instrument,0.009999999776482582,0.4930380880832672
9,train_pos,1,triangle,percussion instrument,0.009999999776482582,0.5010830760002136
9,train_pos,1,subway train,rail vehicle,0.009999999776482582,0.5034950375556946
9,train_pos,1,crow,bird,0.009999999776482582,0.4836373031139374
9,train_pos,1,minibus,road vehicle,0.009999999776482582,0.5034862160682678
9,train_pos,1,snare drum,percussion instrument,0.009999999776482582,0.49901822209358215
9,train_pos,1,tiger,mammal,0.009999999776482582,0.48600658774375916
9,train_pos,1,snake,reptile,0.009999999776482582,0.48887133598327637
9,train_pos,1,bracelet,accessory,0.009999999776482582,0.5022275447845459
9,train_pos,1,catfish,fish,0.009999999776482582,0.4888966381549835
9,train_pos,1,pork,meat,0.009999999776482582,0.4872182309627533
9,train_pos,1,tuba,brass instrument,0.009999999776482582,0.4938853979110718
9,train_pos,1,accordion,keyboard instrument,0.009999999776482582,0.49366050958633423
9,train_pos,1,spruce,tree,0.009999999776482582,0.4845556616783142
9,train_pos,1,hoodie,upper body clothing,0.009999999776482582,0.5311758518218994
9,train_pos,1,office building,commercial building,0.009999999776482582,0.508377194404602
9,train_pos,1,necklace,accessory,0.009999999776482582,0.5056934356689453
9,train_pos,1,pigeon,bird,0.009999999776482582,0.49816223978996277
9,train_pos,1,whale,mammal,0.009999999776482582,0.4987921118736267
9,train_pos,1,bracken,fern,0.009999999776482582,0.48430123925209045
9,train_pos,1,elephant,mammal,0.009999999776482582,0.498322993516922
9,train_pos,1,apple tree,tree,0.009999999776482582,0.4940945506095886
9,train_pos,1,alligator,reptile,0.009999999776482582,0.49774032831192017
9,train_pos,1,carp,fish,0.009999999776482582,0.48812001943588257
9,train_pos,1,bicycle,road vehicle,0.009999999776482582,0.489989310503006
9,train_pos,1,barrel cactus,cactus,0.009999999776482582,0.48857057094573975
9,train_pos,1,headwear,clothing,0.009999999776482582,0.4878186881542206
9,train_pos,1,keyboard instrument,instrument,0.009999999776482582,0.48204073309898376
9,train_pos,1,birch,tree,0.009999999776482582,0.4874603748321533
9,train_pos,1,clavichord,keyboard instrument,0.009999999776482582,0.4997607469558716
9,train_pos,1,clarinet,woodwind,0.009999999776482582,0.5066560506820679
9,train_pos,1,upper body clothing,clothing,0.009999999776482582,0.4814051389694214
9,train_pos,1,daisy,flowering plant,0.009999999776482582,0.48035669326782227
9,train_pos,1,jacket,upper body clothing,0.009999999776482582,0.5
9,train_pos,1,butterfly,insect,0.009999999776482582,0.49783244729042053
9,train_pos,1,educational building,building,0.009999999776482582,0.4814753234386444
9,train_pos,1,gecko,reptile,0.009999999776482582,0.49779319763183594
9,train_pos,1,shovel,gardening tool,0.009999999776482582,0.5046507716178894
9,train_pos,1,tape measure,measuring tool,0.009999999776482582,0.5017651319503784
9,train_pos,1,cedar,tree,0.009999999776482582,0.494238018989563
9,train_pos,1,tomato,vegetable,0.009999999776482582,0.49053755402565
9,train_pos,1,organ,keyboard instrument,0.009999999776482582,0.5083009004592896
9,train_pos,1,space shuttle,spacecraft,0.009999999776482582,0.5000842809677124
9,train_pos,1,residential building,building,0.009999999776482582,0.48161107301712036
9,train_pos,1,cucumber,vegetable,0.009999999776482582,0.49886637926101685
9,train_pos,1,helicopter,aircraft,0.009999999776482582,0.48972654342651367
