epoch,split,label,hypo,hyper,katz,sat
199,train_pos,1,supermarket,commercial building,0.009999999776482582,0.9950954914093018
199,train_pos,1,hand tool,tool,0.009999999776482582,0.9821749329566956
199,train_pos,1,peach,fruit,0.009999999776482582,0.9958586096763611
199,train_pos,1,pike,fish,0.009999999776482582,0.9959962368011475
199,train_pos,1,nail gun,power tool,0.009999999776482582,0.9971586465835571
199,train_pos,1,workshop,industrial building,0.009999999776482582,0.9916093945503235
199,train_pos,1,noodles,grain product,0.009999999776482582,0.9926620721817017
199,train_pos,1,tortilla,grain product,0.009999999776482582,0.996845006942749
199,train_pos,1,store,commercial building,0.009999999776482582,0.9941847920417786
199,train_pos,1,flowering plant,plant,0.009999999776482582,0.9845550656318665
199,train_pos,1,fish,animal,0.009999999776482582,0.9823498725891113
199,train_pos,1,glider,aircraft,0.009999999776482582,0.9945327043533325
199,train_pos,1,aircraft,vehicle,0.009999999776482582,0.9818666577339172
199,train_pos,1,meat,food,0.009999999776482582,0.9827616810798645
199,train_pos,1,clothing,physical object,0.009999999776482582,0.9815560579299927
199,train_pos,1,ferry,watercraft,0.009999999776482582,0.9942302703857422
199,train_pos,1,plant,physical object,0.009999999776482582,0.9826265573501587
199,train_pos,1,oak,tree,0.009999999776482582,0.997160792350769
199,train_pos,1,saw,hand tool,0.009999999776482582,0.9983391761779785
199,train_pos,1,scarf,accessory,0.009999999776482582,0.9931634664535522
199,train_pos,1,salmon,fish,0.009999999776482582,0.9929551482200623
199,train_pos,1,bacon,meat,0.009999999776482582,0.9974815249443054
199,train_pos,1,viola,string instrument,0.009999999776482582,0.9966551065444946
199,train_pos,1,road vehicle,vehicle,0.009999999776482582,0.9807352423667908
199,train_pos,1,mosquito,insect,0.009999999776482582,0.9937878251075745
199,train_pos,1,trousers,lower body clothing,0.009999999776482582,0.9941923022270203
199,train_pos,1,moth,insect,0.009999999776482582,0.9934960603713989
199,train_pos,1,airplane,aircraft,0.009999999776482582,0.998001754283905
199,train_pos,1,bat,mammal,0.009999999776482582,0.9974834322929382
199,train_pos,1,synagogue,religious building,0.009999999776482582,0.9971082806587219
199,train_pos,1,power plant,industrial building,0.009999999776482582,0.994586706161499
199,train_pos,1,cereal,grain product,0.009999999776482582,0.9933577179908752
199,train_pos,1,lecture hall,educational building,0.009999999776482582,0.9953809976577759
199,train_pos,1,bassoon,woodwind,0.009999999776482582,0.9965888261795044
199,train_pos,1,sailboat,watercraft,0.009999999776482582,0.9942479133605957
199,train_pos,1,cap,headwear,0.009999999776482582,0.993074893951416
